Symbol,Description,"Relative volume, 1 day","Price change %, 1 day","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months","Performance %, 1 year","Performance %, All Time",Industry,Price,Price - Currency,"High, 52 weeks","High, 52 weeks - Currency","Simple moving average, 50, 1 day","Simple moving average, 200, 1 day","Exponential moving average, 20, 1 day"
MANYAVAR,Vedant Fashions Limited,1.0152824468144281,4.5758535726856735,9.227941176470596,19.3412331793533,46.3907366346391,53.540051679586576,-20.24161073825503,-36.449197860962556,Internet retail,594.2,INR,779,INR,467.19900000000035,468.3327499999986,534.7835634290412
SETL,Standard Engineering Technology Ltd,0.8989832899398289,4.5506838808641215,15.522598870056495,50.73719130114264,194.42044636429083,238.8152444076222,119.51154052603326,137.76162790697674,Medical specialties,408.95,INR,410.7,INR,297.99999999999994,179.54910000000004,340.02579929189665
HBLENGINE,HBL Engineering Limited,21.51665360492731,4.537600480805356,4.50619601952685,-5.340136054421769,-12.785960513945472,5.376751230594472,-18.89134996502681,2488.3557510549017,Electrical products,695.75,INR,1122,INR,721.98,770.0912499999996,685.260964443702
STYLAMIND,Stylam Industries Limited,1.5810388045780464,4.520349285692246,-2.6609195402298824,-4.456478817622835,11.795379537953798,51.867294328625874,107.8159509202454,164.640625,Forest products,3387.4,INR,4150,INR,3416.2620000000024,2630.181999999998,3459.4578014500967
KNRCON,KNR Constructions Limited,1.4197984804876833,4.519158212459127,1.3495934959349565,-2.761310452418091,-4.2549923195084425,0.5565862708719833,-36.912955465587046,493.6190476190476,Engineering & construction,124.66,INR,220,INR,127.21320000000001,135.09945000000002,124.8086258187047
INNOVACAP,Innova Captab Limited,3.413561051893393,4.44286475919673,15.06044735940484,23.472871474342142,36.428529975044995,75.61631555356345,28.501147917349954,159.98672284922094,Pharmaceuticals: major,1175.4,INR,1199.9,INR,1005.9489999999998,813.8454999999994,1061.006712280952
BALAMINES,Balaji Amines Limited,1.990822313515917,4.442054760526083,4.6498135101533284,26.19690154922538,20.24761904761904,136.8855534709193,63.33764553686933,8553.873108558813,Chemicals: specialty,2525.2,INR,2550,INR,2219.5240000000003,1538.4467499999998,2298.3653332171057
INDNIPPON,India Nippon Electricals Limited,4.587307542459705,4.3987741121326795,9.626123994320874,-3.435050858762718,26.717724288840266,43.5192069392813,36.2427949652982,2710.587686978999,Auto parts: OEM,1158.2,INR,1278.2,INR,1120.885000000001,884.8539999999994,1102.122699400283
PRABHA,Prabha Energy Limited,51.150428337954246,4.358057654885276,10.588912334548235,46.060298961236384,43.99000936621916,39.58082329212436,-4.6234175032488665,6.862147980686037,Oil & gas production,230.6,INR,258.4,INR,167.34660000000008,166.10845458564992,198.7236405553794
WHEELS,Wheels India Limited,2.321057645808138,4.261363636363636,12.960052390307798,22.1600566572238,11.564581851109255,94.28925433656231,131.26634041697392,6318.507198599183,Auto parts: OEM,1724.9,INR,1808,INR,1488.4460000000017,1162.9927500000006,1527.7308566988602
HLEGLAS,HLE Glascoat Ltd,7.337728815243163,4.249336041243545,5.5854430379746765,-22.07170384211141,-13.337662337662342,6.990540323873642,-37.635514018691595,-4.94301994301995,Industrial machinery,333.65,INR,661.95,INR,380.56400000000014,373.1104999999988,335.8303399397352
KITEX,Kitex Garments Limited,1.3279125273288606,4.2138466515690665,0.06989748369058979,-12.035772801747676,-21.984742068297408,-24.5785530320768,-32.53926701570681,761.7348205847738,Textiles,128.85,INR,232.7,INR,142.00660000000005,166.52860000000013,130.33515104983593
RAMCOSYS,Ramco Systems Limited,1.5707137263062063,4.202540277896189,9.878651685393267,0.5263157894736917,27.095030151798728,48.062015503875976,41.97444831591174,-80.44377634172851,Information technology services,611.2,INR,967.5,INR,682.0119999999997,540.3095000000003,592.6962951764524
APLAPOLLO,APL Apollo Tubes Limited,1.2437092649658053,4.195609891636561,2.880658436213992,15.681233933161954,24.30939226519337,4.166666666666667,34.32033908423379,13980.100125156445,Steel,2250,INR,2301.4,INR,1957.7759999999998,1945.4715000000003,2133.3816453870054
MENONBE,Menon Bearings Limited,2.0457142625991316,4.164641063036774,13.649222065063636,37.350427350427346,127.16991800961267,174.72433541328317,154.3325156287093,1211.8372578224491,Metal fabrication,321.4,INR,323.95,INR,225.53659999999996,150.0548999999999,273.1383803545886
NUVOCO,Nuvoco Vistas Corporation Limited,4.266085870933152,4.155575273587682,8.587727412889288,0.42777698559817484,9.210730345790042,16.29788639365917,-24.252527425252744,-27.39175257731959,Construction materials,352.15,INR,467,INR,334.36400000000015,329.9642500000007,331.3866920050847
BOROLTD,Borosil Ltd,0.11226131391712232,4.154768129348825,5.875137986017408,7.953976988494241,15.607142857142849,12.591304347826078,-26.22222222222223,19.336405529953907,Miscellaneous manufacturing,258.96,INR,397.95,INR,242.27019999999996,253.18294999999998,247.8119461304723
ARTEMISMED,Artemis Medicare Services Ltd.,2.8477651326664493,4.04877286227919,5.000788767944478,9.509707140506759,22.623434045689034,42.82648813355651,48.088817692341934,1447.906976744186,Hospital/Nursing management,332.8,INR,339.3,INR,296.22999999999973,263.79880000000014,317.7166095862891
DPABHUSHAN,D. P. Abhushan Ltd.,1.1539682237414228,4.031190230984254,-7.562585789920912,-5.5310621242484945,50.63109122863077,33.79375591296122,-10.555942065650488,4108.928821960049,Specialty stores,1414.2,INR,1670,INR,1329.9289999999996,1226.82675,1429.0387494004244
ACMESOLAR,ACME Solar Holdings Ltd.,3.06311430929088,4.0059716347350145,6.63265306122449,8.627858627858625,19.428571428571427,80.97588431398017,38.66312821363411,66.53386454183267,Engineering & construction,418,INR,430.5,INR,380.77099999999996,290.35370000000006,392.56231949258705
GREENPLY,Greenply Industries Ltd,3.5052348959266366,3.993174061433443,3.993174061433443,5.798611111111107,9.016100178890873,52.36523652365237,-0.32711808963035655,28743.40556351902,Building products,304.7,INR,334.4,INR,298.1547999999999,259.60410000000013,290.5983970706175
WELSPUNLIV,Welspun Living Limited,2.113032486246173,3.9379891331438994,8.43517603619533,29.75108898568762,43.8,73.59920073266173,80.13822894168466,1867.0754716981132,Consumer sundries,208.51,INR,209.93,INR,171.8484,142.21755000000013,187.239557322807
GMRP&UI,GMR Power and Urban Infra Ltd,0.9316284395793343,3.9371796270040345,0,-2.546272625012792,-13.355759614510408,-12.975983928408372,-14.727988546886191,98.54166666666667,Engineering & construction,95.3,INR,136.95,INR,97.23699999999994,105.82465000000002,94.73170359863312
EMCURE,Emcure Pharmaceuticals Limited,2.5705725352583877,3.930554806707277,2.5919420937782647,-2.891687657430735,9.522727272727268,32.39920324198089,37.75459158150503,45.4737557073318,Pharmaceuticals: major,1927.6,INR,2048,INR,1882.4800000000005,1632.3759999999986,1885.0169817242197
ARMANFIN,Arman Financial Services Limited,1.32598250623554,3.8857372358050144,5.254323499491362,3.001493280238934,30.44821282229088,46.65485471296954,43.7013888888889,729.2125826487679,Finance/Rental/Leasing,2069.3,INR,2158.6,INR,1922.1140000000032,1663.7765,1975.863038024216
ASTRAMICRO,Astra Microwave Products Ltd.,1.9637186047047703,3.8376073509098605,2.3198011599005826,-5.940594059405942,24.08497201090856,67.05314009661836,63.43699782588144,6367.548704799457,Telecommunications equipment,1729,INR,1960,INR,1747.4360000000004,1230.0110000000013,1702.5438162048424
LUMINO,Lumino Industries Limited,,3.788977519941993,4.090909090909091,4.090909090909091,4.090909090909091,4.090909090909091,4.090909090909091,4.090909090909091,Electrical products,114.5,INR,122,INR,,,
CLEANMAX,Clean Max Enviro Energy Solutions Limited,0.688294690055602,3.7884037884037913,5.966981132075479,0.6797131759784985,13.862138874809947,62.63272200772203,28.00569800569801,28.00569800569801,Alternative power generation,1347.9,INR,1536,INR,1300.022,,1274.3308395939275
GENESYS,Genesys International Corporation Limited,0.15453322316878085,3.705700040425819,-1.5437100213219637,6.818000423515883,19.014496251272018,25.646061792834086,-45.88172826517953,894.8211715959645,Packaged software,230.88,INR,433.48123079,INR,212.88992414079976,218.18125317474932,214.6896351040602
MEDANTA,Global Health Limited,1.3656710216571821,3.7042263458689058,-3.334429463992111,2.4322252421771458,19.311632437697853,33.121999818857,1.3795006207752794,266.53366583541145,Hospital/Nursing management,1469.8,INR,1544,INR,1394.611999999999,1214.0032500000007,1437.7265496758648
GNA,GNA Axles Ltd,1.0642333738309162,3.6197818728845434,0.7404021937842695,6.257231006556099,47.18215811965811,28.614774186019364,72.12244260502888,337.34126984126976,Auto parts: OEM,551.05,INR,601.65,INR,523.673,413.3762500000002,542.1047767503644
TATACOMM,Tata Communications Limited,0.9734624018470244,3.5192171657627807,4.1948498872671065,-1.5142168134148395,-12.195000000000004,21.101992966002346,12.074797370604365,750.2089719413993,Major telecommunications,1756.1,INR,2110,INR,1780.9899999999998,1717.022,1718.5611940354902
CAPACITE,Capacit'e Infraprojects Ltd.,0.6985040926191453,3.5139793182688646,-3.473214285714286,0.5674418604651158,-5.37417943107221,-4.145054750188409,-28.83988810268225,-45.80952380952381,Engineering & construction,216.22,INR,334,INR,222.9856000000001,236.71150000000023,214.73741066179466
BLUSPRING,Bluspring Enterprises Ltd,0.699128243205425,3.5083798882681623,5.272727272727279,23.322683706070286,65.82338902147973,183.59183673469389,75.01259445843829,56.13483146067417,Miscellaneous commercial services,138.96,INR,139.8,INR,116.7316,79.32285000000003,124.98440602746749
OAL,Oriental Aromatics Ltd.,0.7518288523997808,3.503882142146121,22.329411764705878,36.546290216677605,67.79086654832982,111.81503361173355,54.04444444444444,150.2527075812274,Chemicals: specialty,519.9,INR,532.5,INR,370.43799999999993,312.27134999999964,418.0311434762702
XPROINDIA,XPRO India Limited,0.7090361443015867,3.499179879715688,16.04343637796653,11.540404040404033,11.540404040404033,51.43999999999999,10.379008746355678,6801.562740835782,Industrial specialties,1325.1,INR,1574.8,INR,1282.6499999999994,1089.8080000000007,1200.2793384220927
SBILIFE,SBI Life Insurance Co. Ltd.,1.9992670836285937,3.498542274052478,-0.3033026286227865,-7.0680628272251305,0.05636978579481398,-8.031088082901555,-6.084656084656085,141.49659863945578,Life/Health insurance,1775,INR,2132,INR,1814.949999999999,1908.7720000000002,1775.2918312242095
SCHNEIDER,Schneider Electric Infrastructure Limited,0.7543893953885135,3.476070528967262,1.4320987654321062,-8.439821693907868,7.7272727272727355,40.204778156996596,42.82899692878253,1732.565055762082,Electrical products,1232.4,INR,1548,INR,1327.6059999999995,1030.2442499999995,1238.443215825184
KENNAMET,Kennametal India Limited,0.3086469463788449,3.448656281717492,4.0732519422863485,54.78705843512711,59.23447901100394,84.07930899096976,84.07930899096976,375.98984771573606,Metal fabrication,4688.5,INR,4860,INR,3340.962000000001,2881.727000000003,4087.461804781872
TCPLPACK,TCPL Packaging Limited,2.2543175690446695,3.419602689177582,7.246946584892803,27.306950407566436,56.53787299158378,57.47767857142857,19.297376093294464,519.8909443990592,Commercial printing/Forms,4091.9,INR,4410.9,INR,3467.1440000000002,2926.1494999999995,3861.533112780276
IGPL,IG Petrochemicals Ltd.,1.2956145236759828,3.3797941149676514,8.096780339112213,11.473477406679761,30.78252852368329,71.91334646265716,29.042528997043437,725.9097886132369,Chemicals: specialty,567.4,INR,572,INR,472.7270000000002,413.7392499999995,512.9159030598893
MCX,Multi Commodity Exchange of India Limited,1.0424075123863241,3.3184026244401075,0.07026977483120533,22.30769230769231,12.556701030927838,27.845433255269327,111.03021712518526,1063.1392045454545,Investment banks/Brokers,3275.4,INR,3480,INR,2912.0899999999992,2627.853499999999,3145.2745453772845
AEROPLANE,Amir Chand Jagdish Kumar (Exports) Limited,1.8629243320073046,3.3072792045514965,13.819566490919746,-2.4893350062735298,59.25409836065573,-2.855000000000004,-2.855000000000004,-2.855000000000004,Agricultural commodities/Milling,194.29,INR,206.9,INR,179.57440000000003,,181.71158556211589
INOXINDIA,INOX India Limited,1.5056490807070577,3.2901387740097583,3.3471264367816174,17.01806444895622,48.75256435709088,94.44636678200693,90.33022861981372,136.69772575795872,Industrial machinery,2247.8,INR,2320,INR,1968.6180000000002,1466.7984999999978,2050.3645764242615
BGRENERGY,BGR Energy Systems Limited,0.6364059686972615,3.279651065257504,-6.719696969696973,-9.496508636530699,-28.908775981524247,-18.45695364238411,27.00361010830324,-70.68333333333334,Engineering & construction,246.26,INR,490.8,INR,274.3127999999999,315.7853,251.96170965324833
TITAGARH,Titagarh Rail Systems Ltd,8.138774870427573,3.27529021558872,4.915764139590857,2.1799003808965747,0.7919075144508697,32.510069154191044,1.9946186242395962,707.2685185185185,Trucks/Construction/Farm machinery,871.85,INR,971,INR,844.5139999999991,795.7684999999997,839.1431487291411
KAYNES,Kaynes Technology India Ltd.,0.9646232435775561,3.242467718794835,-10.832445292557804,-7.618045035561143,12.034874669157714,-5.268423685526972,-47.09212557900155,362.46786632390746,Electronic production equipment,3598,INR,7705,INR,3551.7719999999917,3819.356000000001,3712.9299806260497
BODALCHEM,Bodal Chemicals Limited,0.7752371967626025,3.2236667551074647,65.20169851380042,110.58186738836264,113.2072886696808,247.36607142857144,134.4027715017322,467.95620437956205,Industrial specialties,155.62,INR,159.99,INR,76.47120000000001,62.19525000000001,103.43899235836147
KLBRENG_B,Kilburn Engineering Ltd,0.4272099813502971,3.2211803640375116,18.383097165991913,9.965918439299575,-3.734567901234563,-9.155339805825239,-9.155339805825239,-9.155339805825239,Industrial machinery,467.85,INR,544.85,INR,426.207,,414.3486756943071
TIL,TIL Ltd.,2.753957544902289,3.216326530612243,5.125753481604649,-3.111111111111113,41.273743016759774,24.30315803460941,-7.730523192303833,4804.613643288365,Trucks/Construction/Farm machinery,252.88,INR,365.37328053,INR,229.04520000000008,224.40457512524983,238.03444263500333
STEELCAS,Steelcast Ltd.,1.305760868365917,3.2090608777725307,-2.9437869822485174,-4.968134414831975,13.787721123829344,43.0658525948539,53.29439252336449,424.9639774375428,Steel,328.05,INR,364,INR,324.0829999999998,263.49469999999997,336.7616984552088
JNKINDIA,Jnk India Limited,1.2584109350963515,3.152161316490908,0.9756097560975635,3.6204889406286407,2.075688073394498,99.96854780733285,49.420849420849414,-28.333333333333332,Building products,445.05,INR,558,INR,460.6270000000002,332.703949999999,442.1456100875194
LLOYDSENT,Lloyds Enterprises Limited,1.4726111404671982,3.140197304432409,2.245179063360895,-9.132084710490872,10.79104477611941,51.520718513982445,1.1307901907356923,48.975109747221886,Wholesale distributors,74.23,INR,84.7,INR,77.21460000000003,64.82600000000006,74.96539307824703
RICOAUTO,Rico Auto Industries Limited,1.4076558113617093,3.138588030674372,0.7413127413127475,-10.027586206896546,0.35384615384615997,11.695205479452065,27.901960784313733,3627.4285714285716,Auto parts: OEM,130.46,INR,157.99,INR,134.69679999999994,123.96154999999985,131.21674562523637
BSE,BSE Ltd.,1.695027367850995,3.136626236350996,2.921823121038339,-6.940312764389611,-15.869726128793483,23.99272727272728,52.29120142920947,2728.405529849644,Investment banks/Brokers,3409.8,INR,4446.8,INR,3549.4139999999975,3265.0509999999986,3365.7090874073547
TIMEX,Timex Group India Limited,0.8205632173996845,3.1252405511508075,6.190551680405845,19.658806716684545,52.60280214147398,113.328025477707,113.328025477707,113.328025477707,Other consumer specialties,669.85,INR,687.8,INR,568.5560000000002,,613.4860048560463
STARCEMENT,Star Cement Ltd.,0.4084032024542093,3.100775193798449,-0.4188700979108913,-6.540540540540541,-9.433333333333334,-6.719309431556226,-38.25,53.37903225806452,Construction materials,190.19,INR,293.35,INR,200.50479999999993,213.33720000000028,192.37563309252062
JASH,Jash Engineering Ltd.,3.2759041847581534,3.0916729505547824,-1.9467213114754098,-4.586241276171486,11.3049546406141,23.324742268041238,-7.803468208092486,1952.767052767053,Industrial machinery,478.5,INR,572.85,INR,497.87700000000007,436.10925000000026,480.06471050451734
ABLBL,Aditya Birla Lifestyle Brands Limited,1.4288502823826057,3.090190441969096,1.0804462712859513,-9.400000000000007,-14.900138421989329,-16.436893203883503,-40.477178423236516,-48.46107784431138,Apparel/Footwear retail,86.07,INR,151.33,INR,92.08080000000001,105.29960000000001,87.17153298784066
SANSTAR,Sanstar Limited,4.095425493586273,3.064814814814817,2.1192660550458737,-4.65952890792291,-3.9603106125970693,33.30538922155689,26.459895478300393,2.1192660550458737,Food: major diversified,111.31,INR,137.49,INR,111.80679999999995,98.51555,109.54354126213961
ROSSTECH,Rossell Techsys Limited,1.3220367971006093,3.0636925557645833,3.4761883347573947,6.508054064062207,7.754987355998872,63.458123179654756,53.8307260328921,105.55654815079505,Telecommunications equipment,1150.5,INR,1172,INR,1035.0260000000007,847.7522499999997,1092.7782957534994
SAMMAANCAP,Sammaan Capital Ltd,2.4994161620630138,3.051398828887442,6.818181818181809,-1.925696594427253,-13.777898747958629,9.27216281476371,13.704235463029415,-38.76592717989473,Finance/Rental/Leasing,158.39,INR,192.95,INR,160.26040000000012,153.66505000000004,153.33409430483607
CGCL,Capri Global Capital Limited,0.6702191950212385,3.0180345969819613,14.244897959183664,21.379011274934946,37.88177339901477,78.30296853102305,48.103074236732084,4453.085907247508,Finance/Rental/Leasing,279.9,INR,284.8,INR,240.31220000000002,197.49499999999964,247.91679553291843
PNGJL,P N Gadgil Jewellers Limited,0.7631141596400017,3.0105708245243052,2.3613445378151185,-7.015267175572526,11.302997076023374,15.788973384030411,3.9157140419723477,-26.62048192771085,Specialty stores,609.05,INR,736.4,INR,609.5600000000001,594.2447499999994,605.4839862860529
YATHARTH,Yatharth Hospital and Trauma Care Services Limited,0.49232034548180303,2.992829678894323,1.2359550561797776,17.082102776137038,22.35802469135803,52.594303310238644,30.631343086859093,223.78306684798866,Hospital/Nursing management,991.1,INR,1024.85,INR,870.3510000000001,758.6430000000001,925.2628238850587
MMTC,MMTC Limited,5.853808119161289,2.984595635430049,0.9913453973249562,0.28125000000001066,-6.701555458642243,12.596491228070187,-1.261538461538451,-94.6217823317753,Wholesale distributors,64.18,INR,78.35,INR,63.9244,63.131850000000014,63.45668558247204
63MOONS,63 Moons Technologies Ltd.,4.059175100977836,2.9662261380323054,17.651006711409394,0.7587078974594808,41.02976669348351,49.637217242851044,-5.549568965517241,-47.51497005988024,Packaged software,876.5,INR,1007.7,INR,766.3959999999996,690.0102500000004,801.8621498348326
JSLL,Jeena Sikho Lifecare Limited,2.2926465314435647,2.9614119054741184,2.2376237623762285,-10.512176098448753,-22.185380557648838,-15.360655737704924,-33.807692307692314,2714.4787192840345,Medical/Nursing services,516.3,INR,849.5,INR,551.177,635.8904999999999,520.373433010583
HEG,HEG Limited,1.7582632789494508,2.9401371121633972,2.124526714345811,7.277012594829488,33.13528336380256,34.512375323236064,47.32955694922112,15870.395437298044,Electronic components,728.25,INR,753.9,INR,642.6970000000002,578.9012499999997,705.0913678508668
PFC,Power Finance Corporation Limited,2.1655807393004634,2.9232995658466057,-0.11235955056179137,-15.754560530679933,-16.358932141597073,-14.10628019323671,-10.428211586901758,686.7256637168142,Finance/Rental/Leasing,355.6,INR,486.5,INR,395.3680000000001,401.40699999999947,365.6654191991192
HERITGFOOD,Heritage Foods Limited,1.336297393937109,2.906742026645138,1.150793650793657,13.930274135876042,17.700477143296904,23.33870967741936,-25.02941176470588,26146.78222069676,Food: meat/fish/dairy,382.35,INR,540,INR,348.5050000000003,368.67099999999994,367.52724524989225
ICIL,Indo Count Industries Limited,0.7199490595960792,2.8466902938150196,5.835294117647061,6.612941455321175,35.03452416691683,76.3921568627451,81.70066653201373,4605.021018933494,Textiles,449.8,INR,474.65,INR,418.64600000000013,319.2692499999999,431.0615076207569
IXIGO,Le Travenues Technology Limited,3.164586509846874,2.83687943262411,1.2262490135373099,-15.376807916772396,7.935788724189262,-1.3371989823087338,-41.70599545533998,20.745827607108794,Internet software/Services,166.75,INR,339.15,INR,187.93960000000004,197.1774999999998,169.89155663306994
ZOTA,Zota Health Care Ltd.,1.2853646255839324,2.833272793316386,4.725793026912063,-12.0807453416149,-5.633333333333326,-7.248750921451387,-15.618479880774958,455.09803921568636,Pharmaceuticals: major,1132.4,INR,1740,INR,1252.6999999999994,1313.1115000000004,1124.8149337849043
MGL,Mahanagar Gas Ltd,1.5210829231751257,2.831957989497357,0.2376599634369204,-1.570774616282201,1.0784404092542923,0.1461187214611789,-15.665615627162966,103.07407407407406,Gas distributors,1096.6,INR,1378,INR,1112.0339999999997,1107.5367500000023,1099.3784340612115
SUDEEPPHRM,Sudeep Pharma Limited,1.0801379779688949,2.8233292079207923,17.11894273127753,62.4266862170088,75.83333333333333,128.28438948995364,82.09589041095889,82.09589041095889,Pharmaceuticals: other,1329.3,INR,1357.4,INR,975.8710000000002,,1146.154927846611
GOKEX,Gokaldas Exports Limited,2.716686247817977,2.8072689376669144,1.5178801131978479,-1.5960099750623384,12.437669183644404,26.88102893890676,5.6492637215528845,215.68000000000004,Apparel/Footwear,789.2,INR,954.9,INR,813.1250000000005,741.4850000000005,787.5095727345529
INFOBEAN,InfoBeans Technologies Ltd.,0.6067606034003517,2.790461694571287,4.560996064770029,-7.662507833418783,-3.810089020771506,0.9529741513547187,4.399355877616755,839.5942028985509,Packaged software,162.08,INR,257.5,INR,162.27340000000018,172.90099999999998,160.03871019685099
DIACABS,Diamond Power Infrastructure Limited,1.0688360137920339,2.7562712914215033,-2.982456140350874,6.6538090646094465,71.03974431671735,139.5667870036101,127.7282086479067,14845.945945945945,Electrical products,331.8,INR,379,INR,299.51919999999984,188.51590000000007,337.881784901099
SENCO,Senco Gold Limited,0.984624856855089,2.750322303394919,-1.1438809261301086,-7.528683769498529,3.80607814761215,18.758278145695357,-5.804333552199612,66.81395348837208,Other consumer specialties,358.65,INR,430,INR,364.6279999999996,333.5245000000001,358.54275347459185
KPEL,K.P. Energy Ltd.,1.559461695983112,2.6692681306820574,1.3606557377049153,-23.99508297480024,-29.437945791726104,-4.8952124591424795,-43.40503432494279,-54.61601981833196,Alternative power generation,247.32,INR,463.25,INR,293.596,321.6996499999998,258.6660049221456
GNRL,Gujarat Natural Resources Limited,2.9402382992472176,2.6364764267990046,1.3993871297241984,4.395835524240185,0.6795131845841803,-2.197044334975373,-2.197044334975373,-2.197044334975373,Integrated oil,99.27,INR,120.9,INR,100.21620000000001,,99.17744708215513
RPGLIFE,RPG Life Sciences Limited,1.8812572973072363,2.6089579248981987,5.394415830848457,-2.040816326530622,25.94169366034243,46.369796708615674,14.089289457136866,4436,Pharmaceuticals: major,2721.6,INR,3082,INR,2689.522,2273.584,2649.7800715629087
CROMPTON,Crompton Greaves Consumer Electricals Ltd.,0.7907848043454229,2.6003266963931018,-3.1666666666666643,-12.119493287956129,-13.9418626180337,-7.002801120448179,-31.038575667655785,80.15503875968992,Industrial machinery,232.4,INR,335,INR,253.75060000000002,257.45039999999995,240.7272093250127
UNIMECH,Unimech Aerospace & Manufacturing Limited,1.083397688979703,2.552378352555797,0.31375166889185885,11.758143685854542,35.378378378378386,73.12211981566821,43.82656967840736,2.9246575342465784,Industrial machinery,1502.7,INR,1555,INR,1327.609,1036.0064999999997,1453.6551353447496
KABRAEXTRU,Kabra ExtrusionTechnik Ltd.,0.3858218985550723,2.5407223796034035,-1.8389830508474614,39.55421686746987,140.6907156512343,134.2366026289181,109.07942238267147,27980,Industrial machinery,579.15,INR,625.15,INR,428.2441999999999,279.52885,542.9340988492438
SWIGGY,Swiggy Limited,11.517549769417723,2.525064983290015,-3.020723568668762,-5.7679180887371935,8.8507786319732,-7.380073800738007,-36.08796296296296,-34.26190476190476,Air freight/Couriers,276.1,INR,474,INR,272.4715999999999,303.7319,277.64597217148486
REDTAPE,Redtape Limited,1.2715064615502913,2.511065713312907,-2.8790322580645107,-7.70940301938846,-13.278605890401092,1.2272001344876926,-13.359712230215822,0.358333333333339,Apparel/Footwear retail,120.43,INR,163.5,INR,129.53640000000004,126.66999999999953,123.85949880971992
MBAPL,Madhya Bharat Agro Products Ltd.,1.1169548822783144,2.4925962487660365,1.1385083713850865,4.728281427310553,48.32142857142857,78.6236559139785,95.89622641509435,4019.5287261121207,Chemicals: agricultural,166.12,INR,174.94,INR,149.61439999999982,108.28379999999997,162.11675798476892
TATASTEEL,Tata Steel Limited,1.119328509445487,2.491856677524432,0.6343283582089541,-1.799739921976597,-9.842406876790838,-5.368421052631583,11.710059171597628,1039.7609307527193,Steel,188.79,INR,224.4,INR,186.89459999999966,192.34174999999982,186.04036317334752
HYUNDAI,Hyundai Motor India Limited,0.6751414819948295,2.462825278810409,-1.9433450438030784,-0.3615002259376412,14.307931570762053,3.764705882352941,-13.8671875,14.012409513960703,Motor vehicles,2205,INR,2890,INR,2093.391999999998,2082.6559999999995,2188.0179505473725
LANDMARK,Landmark Cars Ltd.,0.8893233109492171,2.439759036144574,-0.009800078400629433,-6.023763470571989,23.061150645278,38.2520325203252,-15.677685950413226,8.312101910828021,Specialty stores,510.15,INR,662.8,INR,503.827,447.656,513.6099997881093
RAYMONDLSL,Raymond Lifestyle Limited,1.7007242673889251,2.4388361503434366,-4.373198847262251,-12.215608465608469,-10.847662547017732,-20.41134496612101,-47.254013670322685,-78.0248344370861,Apparel/Footwear,663.65,INR,1350,INR,725.9149999999998,854.7767499999989,694.9670400381394
CYIENTDLM,Cyient DLM Limited,1.582899174962969,2.4385870539716805,5.147239263803686,28.180390397128125,84.44898837709857,187.56711409395976,93.05023653976123,112.64267990074444,Electronic production equipment,856.95,INR,894,INR,661.8169999999997,455.0232500000005,776.0887840773465
TDPOWERSYS,TD Power Systems Limited,0.7234838968121875,2.4288976541415916,-1.175056749899847,29.61471103327496,10.462686567164182,66.42680458736227,166.17514835461247,2746.5384615384614,Electrical products,740.1,INR,798.85,INR,639.7189999999998,504.202375,722.3909955761992
HDFCLIFE,HDFC Life Insurance Co. Ltd.,2.3761844054198096,2.417994376757259,-0.7988380537400105,1.561338289962821,-5.368895046761344,-19.362455726092094,-31.955168119551686,76.25806451612902,Multi-line insurance,546.4,INR,796.9,INR,552.3710000000008,643.1187499999992,544.0542893088847
FIEMIND,Fiem Industries Limited,0.6225094252300446,2.4007069566498154,0.7243577361406219,-11.219885928322121,-10.996372946447613,-2.7599067599067513,-6.838179463129211,2364.7562776957166,Auto parts: OEM,2085.8,INR,2674.8,INR,2277.337999999999,2238.3945000000012,2176.26272633116
SHREEJISPG,Shreeji Shipping Global Limited,2.298839300471442,2.393677079412868,6.1573279225846616,2.3243568527155003,47.5059639991325,78.98684210526315,159.59923664122138,151.90740740740742,Other transportation,680.15,INR,684,INR,609.6550000000001,438.84625,642.9374560241384
INOXGREEN,Inox Green Energy Services Ltd.,1.06445553073451,2.3916730015788574,1.695899639911713,0.057142857142853894,2.878965922444187,14.631751227495906,14.729393264316597,191.83333333333334,Alternative power generation,175.1,INR,279,INR,184.55440000000007,182.17610000000002,174.63112605033282
MOTILALOFS,Motilal Oswal Financial Services Limited,0.7457180639416815,2.389415481832548,0.2901353965183752,19.195402298850574,19.884393063583815,42.86698353654336,16.55614251995054,2176.369273984618,Internet software/Services,1037,INR,1097.1,INR,943.709,850.2229999999998,986.8949906428998
